0, 1.09375
0, 1.09375
0, 1.04688
0, 1.04688
0, 1.125
0, 1.125
0, 1.04687
0, 0.273437
0, 1.09375
0, 1.04688
0, 1.09375
0, 0.273438
0, 1.04688
0, 1.01563
0, 1.09375
0, 1
0, 1
0, 1
0, 0.507813
0, 1.04688
0, 1
0, 1.01563
0, 1
0, 0.273438
0, 1
0, 1.10938
0, 1
0, 1.04688
0, 1.04688
0, 1
0, 1
0, 1.10938
0, 1.04688
0, 1.01563
0, 1.01563
0, 1
0, 1.09375
0, 1
0, 1.09375
0, 1
0, 1
0, 1
0, 1
0, 1
0, 1.04688
0, 1
0, 1.09375
0, 1.09375
0, 1.09375
0, 1.04688
0, 1
0, 1
0, 1
0, 1
0, 1
0, 1.01563
0, 1
0, 1.01563
0, 1.04688
0, 1
0, 1
0, 1
0, 1.04688
0, 1.10938
0, 1
0, 1.01562
0, 1.09375
0, 1.04687
0, 1.01563
0, 1.09375
0, 1
0, 1.04688
0, 1
0, 1
0, 1
0, 1
0, 1.10937
0, 1
0, 1
0, 1.0625
0, 1.07813
0, 1
0, 0.546875
0, 1.04688
0, 1.07813
0, 1.0625
0, 1
0, 1.0625
0, 1
0, 1.0625
0, 1.04687
0, 1.0625
0, 1
0, 1
0, 1.07813
0, 1.0625
0, 1.0625
0, 0.269531
0, 1.07813
0, 1
0, 1.04688
0, 1
0, 1.0625
0, 1.0625
0, 1
0, 1
0, 1.04688
0, 1
0, 1
0, 1
0, 1.0625
0, 1
0, 1
0, 1.0625
0, 1.07813
0, 1.0625
0, 1
0, 1
0, 1
0, 1.09375
0, 1
0, 1.04688
0, 1
0, 1
0, 1
0, 1
0, 0.53125
0, 1.04688
0, 1
0, 1
0, 1
0, 1
0, 1.09375
0, 1.10937
0, 1
0, 1
0, 1.10938
0, 1.10938
0, 1.10938
0, 1
0, 1
0, 1
0, 1
0, 1.10938
0, 1.10938
0, 1
0, 1
0, 1
0, 1
0, 1
0, 1.09375
0.0525872, 1
0, 1
0, 1
0, 1
-0.106966, 1
-1.39407, 1
0, 1.10938
0, 0.273438
0, 1
0, 1.10937
0, 1.10937
0, 1
0, 1.09375
0, 1
0, 1.09375
0, 0.273438
0, 1
0, 1
0, 1.10938
0, 1
0, 1
0, 1
0, 1
0, 1.09375
0, 0.273438
0, 1
0, 1
0, 1.09375
0, 1
0, 1.03125
0, 1
0, 1.04688
0, 1
0, 1.01563
0, 1.01563
0, 1.01563
0, 1.01563
0, 1
0, 1.01563
0, 1
0, 1
0, 1
0, 1.03125
0, 1
0, 1
0, 1.03125
0, 1
0, 1
0, 1
0, 1
0, 1.03125
0, 1.04688
0, 1.01563
0, 1.01563
0, 1
0, 1.04688
0, 1.01563
0, 1
0, 1
0, 1.10938
0, 1.09375
0, 1.09375
0, 1
0, 1
0, 0.273438
0, 0.515625
0, 1.01563
0, 1.01563
0, 1
0, 1.03125
0, 1.09375
0, 1.03125
0, 1.09375
0, 0.277344
0, 1.09375
0, 1.09375
0, 1.09375
0, 1
0, 1.0625
0, 1
0, 1.0625
0, 1
0, 1.03125
0, 1.03125
0, 1.0625
0, 1
0, 1.03125
0, 1.10937
0, 1
0, 1.01562
0, 1
0, 1.09375
0, 1.04688
0, 1.0625
0, 1.03125
0, 1
0, 1.0625
0, 1.09375
0, 1.03125
0, 1
0, 1.03125
0, 1
0, 1.01563
0, 1.10938
0, 1.03125
0, 1.04688
0, 1.09375
0, 1
0, 1.03125
0, 1.01563
0, 1.04688
0, 1.0625
0, 1.09375
0, 1
0, 1.09375
0, 1.09375
0, 1
0, 1.0625
0, 1.0625
0, 1.125
0, 1.125
0, 0.554688
0, 1.01563
0, 0.265625
0, 1.04688
0, 0.523438
0, 1.09375
0, 1.04688
0, 1.09375
0, 1.04688
0, 1.04688
0, 1.04688
0, 1.0625
0, 1.04688
0, 1.04688
0, 1.09375
0, 1.01562
0, 1
0, 0.523438
0, 1.04688
0, 1
0, 1
0, 1.04688
0, 1.04688
0, 0.261719
0, 1.09375
0, 1.09375
0, 1.10938
0, 1.0625
0, 1.0625
0, 1.01563
0, 0.261719
0, 1.09375
0, 1.04688
0, 1.04688
0, 1
0, 1.09375
0, 1.10938
0, 1
0, 1.04688
0, 1.09375
0, 1.0625
0, 0.273438
0, 1
0, 1.10938
0, 0.277344
0, 1.04688
0, 1
0, 0.261719
0, 1.10938
0, 1.0625
0, 1.0625
0, 1.09375
0, 1.04688
0, 1.0625
0, 1.04688
0, 1.04688
0, 1.04688
0, 1.10938
0, 1.04688
0, 1.09375
0, 1.04688
0, 1.04688
0, 1.03125
0, 1
0, 1
0, 1
0, 0.539063
0, 1.03125
0, 1
0, 1
0, 1.04688
0, 1.04688
0, 1.03125
0, 1.04688
0, 1
0, 1
0, 1
0, 0.261719
0, 1.125
0, 0.539062
0, 0.5625
0, 1
0, 1
0, 1
0, 1
0, 1
0, 1
0, 1
0, 1
0.647011, 1.04688
0, 1
0, 1.07813
0, 1
0, 1
0, 1
0, 1
0, 1
0, 1
0, 1.07813
0, 0.515625
0, 1.03125
0, 1
0, 1.03125
0, 1.03125
0, 1.03125
0, 1
0, 1
0, 1.07813
0, 1.04688
0, 1
0, 1
0, 1.04687
0, 0.261719
0, 1.125
0, 1.03125
0, 1.04688
0, 0.5625
0, 1.07813
0, 1
0, 1.04688
0, 1.125
0, 1
0, 1
0, 1
0, 1
0, 1
0, 1.07813
0, 1
0, 1
0, 1.07813
0, 1.03125
0, 1
0, 1
0, 0.28125
0, 1
0, 1.01563
0, 1.03125
0, 1.125
0, 1
